data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
"PSID",0,41,12,0,1,1,0,20946.77,22165.9,22531.57
"PSID",0,29,12,0,0,1,0,21483.87,22165.9,22531.57
"PSID",0,27,16,0,0,1,0,21483.87,23643.63,22531.57
"PSID",0,44,12,0,0,1,0,22379.03,23643.63,22531.57
"PSID",0,26,13,0,0,1,0,22379.03,37238.71,22531.57
"PSID",0,34,12,0,0,1,0,22379.03,26599.08,22531.57
"PSID",0,20,12,0,0,1,0,23274.19,24382.49,22531.57
"PSID",0,43,14,0,0,1,0,23274.19,28520.12,22531.57
"PSID",0,47,12,0,1,1,0,25028.71,25564.67,22531.57
"PSID",0,31,12,0,0,1,0,25064.52,29554.53,22531.57
"PSID",0,33,12,0,0,1,0,26496.77,24973.58,22531.57
"PSID",0,24,12,1,0,0,0,26854.84,29554.53,22531.57
"PSID",0,27,16,0,0,0,0,30435.48,42854.07,22531.57
"PSID",0,23,14,0,0,1,0,33658.07,26599.08,22531.57
"PSID",0,27,17,0,0,1,0,18261.29,28815.67,22594.27
"PSID",0,50,16,0,0,0,0,19693.55,17732.72,22629.53
"PSID",0,22,14,0,0,1,0,24706.45,20688.17,22682.43
"PSID",0,31,12,1,0,1,0,1503.871,27781.26,22727.49
"PSID",0,34,12,0,0,1,0,18619.36,20688.17,22727.49
"PSID",0,28,12,0,0,1,0,20051.61,22904.76,22727.49
"PSID",0,26,12,0,0,1,0,21483.87,26599.08,22727.49
"PSID",0,46,12,0,0,1,0,21841.94,22904.76,22727.49
"PSID",0,27,17,0,0,1,0,22379.03,24086.94,22727.49
"PSID",0,47,13,0,0,1,0,22558.06,24382.49,22727.49
"PSID",0,29,17,0,0,1,0,21483.87,27042.4,22923.42
"PSID",0,24,16,0,0,0,0,22379.03,26451.31,22923.42
"PSID",0,30,16,0,0,1,0,23274.19,28076.8,22923.42
"PSID",0,23,12,0,0,1,0,24033.29,14777.27,22982.2
"PSID",0,27,15,0,0,1,0,0,0,23119.35
"PSID",0,25,12,0,0,1,0,24074.47,25195.24,23119.35
"PSID",0,26,12,0,0,1,0,26767.11,27633.49,23315.28
"PSID",0,26,12,0,0,1,0,0,0,23511.2
"PSID",0,25,12,0,0,1,0,11279.03,21279.26,23511.2
"PSID",0,32,12,0,0,1,0,13785.48,31032.26,23511.2
"PSID",0,32,12,0,1,1,0,13964.52,66497.7,23511.2
"PSID",0,50,16,0,0,0,0,14322.58,39973.98,23511.2
"PSID",0,25,13,0,0,0,0,14322.58,20850.72,23511.2
"PSID",0,33,12,1,0,1,0,14322.58,23643.63,23511.2
"PSID",0,27,12,0,0,1,0,15038.71,12738,23511.2
"PSID",0,28,16,1,0,1,0,16112.9,22018.13,23511.2
"PSID",0,28,12,0,0,1,0,16112.9,0,23511.2
"PSID",0,38,12,0,0,1,0,16112.9,30293.39,23511.2
"PSID",0,31,12,0,0,1,0,17903.23,22165.9,23511.2
"PSID",0,28,12,0,0,1,0,18798.39,36943.16,23511.2
"PSID",0,43,12,1,0,1,0,19421.42,13559.62,23511.2
"PSID",0,37,17,1,0,1,0,19693.55,76841.78,23511.2
"PSID",0,37,17,1,0,1,0,19693.55,76841.78,23511.2
"PSID",0,23,12,0,0,1,0,19854.68,18914.9,23511.2
"PSID",0,55,12,0,0,1,0,20588.71,22165.9,23511.2
"PSID",0,34,17,0,0,1,0,20588.71,23421.97,23511.2
"PSID",0,28,17,0,0,1,0,20946.77,69453.15,23511.2
"PSID",0,31,14,0,0,1,0,21483.87,27830.03,23511.2
"PSID",0,28,12,0,0,1,0,21483.87,23643.63,23511.2
"PSID",0,25,12,0,1,1,0,21483.87,25121.35,23511.2
"PSID",0,54,15,0,0,1,0,21483.87,59109.06,23511.2
"PSID",0,42,12,1,0,0,0,21483.87,22165.9,23511.2
"PSID",0,35,12,0,0,1,0,21483.87,29554.53,23511.2
"PSID",0,27,13,0,0,0,0,21483.87,22165.9,23511.2
"PSID",0,45,12,0,0,1,0,21483.87,0,23511.2
"PSID",0,26,12,1,0,1,0,21483.87,31623.35,23511.2
"PSID",0,28,16,0,0,1,0,21483.87,11821.81,23511.2
"PSID",0,30,16,0,0,1,0,21483.87,22165.9,23511.2
"PSID",0,24,12,0,1,1,0,21483.87,23052.54,23511.2
"PSID",0,26,14,0,0,1,0,22020.97,22165.9,23511.2
"PSID",0,35,14,0,0,1,0,22379.03,22165.9,23511.2
"PSID",0,42,17,0,0,1,0,22379.03,0,23511.2
"PSID",0,42,17,0,0,1,0,22379.03,0,23511.2
"PSID",0,28,16,0,0,1,0,22379.03,27337.94,23511.2
"PSID",0,28,12,0,0,1,0,22379.03,29554.53,23511.2
"PSID",0,27,14,0,0,1,0,22558.06,23531.32,23511.2
"PSID",0,35,16,0,0,1,0,22737.1,21834.89,23511.2
"PSID",0,55,12,0,0,1,0,22916.13,17732.72,23511.2
"PSID",0,36,14,0,0,1,0,23274.19,33248.85,23511.2
"PSID",0,42,16,0,1,1,0,23274.19,29554.53,23511.2
"PSID",0,22,12,0,0,1,0,23274.19,26155.76,23511.2
"PSID",0,33,12,1,0,1,0,23274.19,36943.16,23511.2
"PSID",0,38,12,0,0,1,0,23274.19,25121.35,23511.2
"PSID",0,48,16,0,0,1,0,23274.19,39898.62,23511.2
"PSID",0,48,16,0,0,1,0,23274.19,39898.62,23511.2
"PSID",0,25,13,0,0,1,0,23456.81,26007.99,23511.2
"PSID",0,23,14,0,0,1,0,24169.36,31032.26,23511.2
"PSID",0,31,16,0,0,1,0,24706.45,28963.44,23511.2
"PSID",0,26,12,0,0,1,0,24885.48,26599.08,23511.2
"PSID",0,32,12,0,0,1,0,25064.52,26599.08,23511.2
"PSID",0,29,13,0,0,1,0,25064.52,0,23511.2
"PSID",0,29,13,0,0,1,0,25064.52,0,23511.2
"PSID",0,30,16,0,0,1,0,25243.55,27042.4,23511.2
"PSID",0,47,14,1,0,1,0,25565.81,23974.64,23511.2
"PSID",0,51,12,1,0,1,0,25601.61,25121.35,23511.2
"PSID",0,26,14,0,0,1,0,25780.64,31032.26,23511.2
"PSID",0,32,16,0,0,1,0,25959.68,35465.44,23511.2
"PSID",0,35,14,0,0,1,0,26496.77,29554.53,23511.2
"PSID",0,35,14,0,0,1,0,26496.77,29554.53,23511.2
"PSID",0,54,12,0,0,1,0,26854.84,2049.607,23511.2
"PSID",0,55,12,0,0,1,0,26854.84,26599.08,23511.2
"PSID",0,55,12,0,0,1,0,26854.84,26599.08,23511.2
"PSID",0,38,12,0,0,1,0,26854.84,29554.53,23511.2
"PSID",0,25,12,0,0,0,0,26854.84,18176.04,23511.2
"PSID",0,30,12,0,0,1,0,28645.16,32509.98,23511.2
"PSID",0,25,17,0,0,1,0,29003.23,28076.8,23511.2
"PSID",0,39,12,0,0,0,0,31509.68,15516.13,23511.2
"PSID",0,28,14,0,0,1,0,32225.81,36943.16,23511.2
"PSID",0,47,12,1,0,1,0,32225.81,17732.72,23511.2
"PSID",0,39,17,0,0,1,0,35448.39,32509.98,23511.2
"PSID",0,49,12,0,0,1,0,35806.45,23643.63,23511.2
"PSID",0,21,12,0,0,1,0,50129.03,0,23511.2
"PSID",0,31,14,0,0,1,0,20767.74,23939.17,23707.13
"PSID",0,27,12,0,0,1,0,21483.87,33987.71,23707.13
"PSID",0,37,12,0,0,1,0,22200,22904.76,23707.13
"PSID",0,51,12,0,0,1,0,22379.03,19411.42,23707.13
"PSID",0,29,12,0,0,1,0,26854.84,28076.8,23707.13
"PSID",0,27,14,0,0,1,0,29540.32,23200.31,23707.13
"PSID",0,24,13,0,0,1,0,1790.323,449.2289,23903.05
"PSID",0,32,12,0,0,1,0,24812.08,12412.9,23903.05
"PSID",0,31,17,0,0,1,0,25601.61,27042.4,23903.05
"PSID",0,46,12,0,0,0,0,12532.26,0,23918.73
"PSID",0,40,15,0,1,1,0,23274.19,26599.08,24001.02
"PSID",0,27,16,0,0,1,0,7161.291,36204.3,24098.98
"PSID",0,27,17,0,0,1,0,22200,25860.21,24098.98
"PSID",0,28,14,0,0,1,0,22379.03,27337.94,24098.98
"PSID",0,29,17,0,0,1,0,24527.42,23643.63,24098.98
"PSID",0,36,13,0,0,1,0,25064.52,25564.67,24098.98
"PSID",0,23,12,0,0,1,0,26854.84,17437.17,24098.98
"PSID",0,28,12,0,0,1,0,18261.29,21427.04,24294.91
"PSID",0,28,12,0,0,1,0,15217.74,19210.45,24383.07
"PSID",0,34,12,0,0,1,0,22200,22904.76,24486.92
"PSID",0,41,12,0,0,1,0,14322.58,22165.9,24490.84
"PSID",0,25,13,0,0,1,0,18261.29,0,24490.84
"PSID",0,45,12,0,0,1,0,21483.87,10639.63,24490.84
"PSID",0,45,12,1,0,1,0,21483.87,28076.8,24490.84
"PSID",0,41,12,0,0,1,0,21483.87,33987.71,24490.84
"PSID",0,35,16,0,0,0,0,21841.94,24825.81,24490.84
"PSID",0,35,13,1,0,1,0,23274.19,25121.35,24490.84
"PSID",0,29,16,0,0,1,0,23453.23,25860.21,24490.84
"PSID",0,28,13,0,0,1,0,23868.58,23495.85,24490.84
"PSID",0,35,13,0,0,1,0,23990.32,22165.9,24490.84
"PSID",0,35,16,0,0,1,0,24169.36,25638.56,24490.84
"PSID",0,30,12,0,0,1,0,25064.52,29554.53,24490.84
"PSID",0,29,12,0,0,1,0,25064.52,28076.8,24490.84
"PSID",0,26,14,1,0,1,0,25717.98,26643.41,24490.84
"PSID",0,28,16,0,0,1,0,26460.97,45809.52,24490.84
"PSID",0,30,16,0,0,1,0,26854.84,38420.89,24490.84
"PSID",0,26,17,0,0,0,0,26854.84,29702.3,24490.84
"PSID",0,22,13,0,0,1,0,26854.84,39159.75,24490.84
"PSID",0,22,12,0,0,1,0,26854.84,25121.35,24490.84
"PSID",0,26,16,0,0,0,0,27750,9605.223,24490.84
"PSID",0,43,12,1,0,1,0,29355.92,35465.44,24490.84
"PSID",0,43,13,1,0,1,0,34016.13,39898.62,24490.84
"PSID",0,48,16,0,0,1,0,18082.26,25121.35,24663.25
"PSID",0,45,12,0,0,1,0,15217.74,27929.03,24686.76
"PSID",0,27,12,1,0,1,0,22558.06,22609.22,24686.76
"PSID",0,44,17,0,0,1,0,23274.19,23348.08,24686.76
"PSID",0,26,16,0,0,1,0,25422.58,29554.53,24686.76
"PSID",0,54,16,0,0,1,0,26854.84,26451.31,24686.76
"PSID",0,54,16,0,0,1,0,26854.84,26451.31,24686.76
"PSID",0,54,16,0,0,1,0,26854.84,26451.31,24686.76
"PSID",0,29,12,0,0,1,0,27750,24382.49,24686.76
"PSID",0,22,12,0,0,1,0,21594.87,34320.2,24765.13
"PSID",0,39,17,0,0,1,0,25064.52,27061.61,24823.91
"PSID",0,35,16,0,0,1,0,24527.42,36943.16,24882.69
"PSID",0,44,12,0,0,1,0,27929.03,25121.35,24882.69
"PSID",0,32,16,0,0,1,0,25064.52,26599.08,24980.65
"PSID",0,27,17,0,0,1,0,19693.55,24530.26,25078.62
"PSID",0,27,17,0,0,1,0,19693.55,24530.26,25078.62
"PSID",0,26,12,0,0,1,0,23274.19,26599.08,25078.62
"PSID",0,46,12,0,0,1,0,24169.36,26780.84,25078.62
"PSID",0,25,16,0,0,0,0,25601.61,30145.62,25078.62
"PSID",0,35,12,0,0,1,0,26854.84,29554.53,25078.62
"PSID",0,33,16,0,0,1,0,26854.84,24448.99,25078.62
"PSID",0,26,16,0,0,1,0,30793.55,36943.16,25078.62
"PSID",0,26,12,1,0,1,0,23274.19,29554.53,25088.41
"PSID",0,20,12,0,0,1,0,18798.39,25121.35,25294.13
"PSID",0,49,12,0,0,1,0,17953.36,20244.85,25470.47
"PSID",0,25,13,0,0,1,0,18798.39,23643.63,25470.47
"PSID",0,28,12,1,0,0,0,19693.55,26599.08,25470.47
"PSID",0,28,13,0,0,1,0,19693.55,26599.08,25470.47
"PSID",0,35,12,1,0,1,0,21483.87,26599.08,25470.47
"PSID",0,27,12,0,0,0,0,21483.87,25121.35,25470.47
"PSID",0,44,12,0,0,1,0,21483.87,25634.12,25470.47
"PSID",0,23,12,0,1,1,0,21483.87,32509.98,25470.47
"PSID",0,32,12,1,0,1,0,22379.03,31771.12,25470.47
"PSID",0,24,12,0,0,1,0,22737.1,25121.35,25470.47
"PSID",0,27,12,0,0,1,0,23095.16,31032.26,25470.47
"PSID",0,46,12,0,0,1,0,23274.19,29554.53,25470.47
"PSID",0,31,12,0,0,1,0,23274.19,22165.9,25470.47
"PSID",0,27,15,1,0,0,0,24169.36,29554.53,25470.47
"PSID",0,51,16,0,0,0,0,24169.36,12708.45,25470.47
"PSID",0,43,12,1,0,1,0,25064.52,25121.35,25470.47
"PSID",0,32,16,1,0,1,0,25422.58,30145.62,25470.47
"PSID",0,37,12,0,0,0,0,25780.64,22461.44,25470.47
"PSID",0,37,12,0,0,0,0,25780.64,22461.44,25470.47
"PSID",0,30,12,0,0,1,0,25959.68,28076.8,25470.47
"PSID",0,45,12,1,0,1,0,26695.5,27898,25470.47
"PSID",0,45,12,1,0,1,0,26695.5,27898,25470.47
"PSID",0,49,17,0,0,1,0,26854.84,29554.53,25470.47
"PSID",0,49,17,0,0,1,0,26854.84,29554.53,25470.47
"PSID",0,26,17,0,0,1,0,26854.84,44331.8,25470.47
"PSID",0,37,13,0,0,1,0,30435.48,32509.98,25470.47
"PSID",0,44,17,0,0,1,0,30435.48,21427.04,25470.47
"PSID",0,30,17,0,0,1,0,31330.64,38420.89,25470.47
"PSID",0,51,12,0,0,1,0,32225.81,29554.53,25470.47
"PSID",0,28,17,0,0,1,0,18091.21,22165.9,25607.62
"PSID",0,29,16,0,0,1,0,28287.1,35465.44,25666.39
"PSID",0,40,12,0,0,1,0,20409.68,23052.54,25707.54
"PSID",0,34,16,0,0,1,0,0,0,25862.32
"PSID",0,51,12,0,0,1,0,20588.71,24825.81,25862.32
"PSID",0,26,16,0,0,1,0,22379.03,35465.44,25862.32
"PSID",0,46,12,0,0,1,0,23274.19,35465.44,25862.32
"PSID",0,45,14,0,0,1,0,28645.16,26599.08,25862.32
"PSID",0,49,12,0,0,1,0,28645.16,26599.08,25862.32
"PSID",0,26,16,0,0,0,0,31790.76,15646.17,25862.32
"PSID",0,30,16,0,0,1,0,28645.16,29258.99,26058.25
"PSID",0,50,12,0,0,1,0,0,0,26254.18
"PSID",0,25,12,0,0,0,0,21483.87,26599.08,26254.18
"PSID",0,27,17,0,0,0,0,29540.32,31032.26,26254.18
"PSID",0,46,16,0,0,1,0,65160.58,17732.72,26293.36
"PSID",0,46,16,0,0,1,0,65160.58,17732.72,26293.36
"PSID",0,43,12,1,0,1,0,14322.58,29554.53,26450.1
"PSID",0,27,12,1,0,1,0,18798.39,31032.26,26450.1
"PSID",0,22,12,0,0,0,0,23274.19,19210.45,26450.1
"PSID",0,55,12,0,0,1,0,23990.32,29554.53,26450.1
"PSID",0,53,12,0,0,1,0,25064.52,26007.99,26450.1
"PSID",0,44,12,0,0,1,0,25959.68,26746.85,26450.1
"PSID",0,47,13,0,0,1,0,25959.68,26625.68,26450.1
"PSID",0,46,14,0,0,1,0,26496.77,29554.53,26450.1
"PSID",0,25,12,0,0,1,0,26836.94,35465.44,26450.1
"PSID",0,31,15,1,0,0,0,26854.84,25860.21,26450.1
"PSID",0,28,16,0,0,1,0,26854.84,29554.53,26450.1
"PSID",0,40,16,0,0,1,0,26854.84,32421.32,26450.1
"PSID",0,40,16,0,0,1,0,26854.84,32421.32,26450.1
"PSID",0,28,12,0,0,1,0,26858.42,29480.64,26450.1
"PSID",0,29,15,0,0,1,0,27250.5,28815.67,26450.1
"PSID",0,42,16,0,0,1,0,27499.36,29554.53,26450.1
"PSID",0,30,15,0,0,1,0,27570.97,29554.53,26450.1
"PSID",0,39,12,0,0,1,0,27750,6354.224,26450.1
"PSID",0,30,16,0,0,1,0,28197.58,29554.53,26450.1
"PSID",0,50,12,0,0,1,0,30077.42,26599.08,26450.1
"PSID",0,29,17,0,0,0,0,28503.73,29315.14,26614.68
"PSID",0,29,15,0,0,1,0,19693.55,32509.98,26646.03
"PSID",0,27,12,0,0,1,0,29540.32,35465.44,26646.03
"PSID",0,31,12,0,1,1,0,6982.258,17732.72,26841.96
"PSID",0,31,12,0,1,1,0,6982.258,17732.72,26841.96
"PSID",0,29,12,0,0,1,0,20588.71,42854.07,26841.96
"PSID",0,27,16,0,0,1,0,22200,19210.45,26841.96
"PSID",0,26,17,1,0,0,0,25243.55,20392.63,26841.96
"PSID",0,42,17,0,0,1,0,31330.64,36943.16,26841.96
"PSID",0,24,12,1,0,1,0,31688.71,33839.94,26841.96
"PSID",0,48,12,1,0,1,0,22558.06,36943.16,26908.57
"PSID",0,25,13,0,0,1,0,28197.58,22165.9,26996.74
"PSID",0,21,12,1,0,1,0,16560.48,20688.17,27037.88
"PSID",0,48,12,0,0,1,0,25064.52,23643.63,27037.88
"PSID",0,50,12,0,0,1,0,26854.84,27337.94,27037.88
"PSID",0,28,17,0,0,1,0,27750,51720.43,27037.88
"PSID",0,29,17,0,0,0,0,29182.26,26599.08,27037.88
"PSID",0,33,17,0,0,1,0,31867.74,28815.67,27037.88
"PSID",0,52,12,0,0,1,0,24706.45,32509.98,27220.09
"PSID",0,22,12,0,0,1,0,14322.58,32509.98,27233.81
"PSID",0,43,12,0,0,1,0,25064.52,29554.53,27233.81
"PSID",0,34,13,0,0,1,0,25064.52,31032.26,27233.81
"PSID",0,46,12,0,0,1,0,28645.16,28076.8,27233.81
"PSID",0,31,17,0,0,1,0,0,0,27429.73
"PSID",0,28,13,0,0,1,0,20588.71,23578.61,27429.73
"PSID",0,44,12,1,0,1,0,21483.87,22609.22,27429.73
"PSID",0,25,12,0,0,1,0,21483.87,28520.12,27429.73
"PSID",0,29,14,0,0,1,0,22099.74,29644.67,27429.73
"PSID",0,24,16,0,0,0,0,22200,25712.44,27429.73
"PSID",0,31,12,0,0,1,0,22379.03,0,27429.73
"PSID",0,40,12,1,0,1,0,23274.19,38420.89,27429.73
"PSID",0,30,17,0,0,1,0,25064.52,20688.17,27429.73
"PSID",0,26,16,1,0,1,0,25064.52,32509.98,27429.73
"PSID",0,32,12,0,0,1,0,25064.52,16254.99,27429.73
"PSID",0,26,15,0,0,1,0,25064.52,28815.67,27429.73
"PSID",0,28,16,0,0,1,0,25064.52,31032.26,27429.73
"PSID",0,54,13,0,0,1,0,25422.58,24382.49,27429.73
"PSID",0,30,14,0,0,1,0,25780.64,31032.26,27429.73
"PSID",0,33,14,0,0,1,0,25959.68,24382.49,27429.73
"PSID",0,33,12,0,0,1,0,25959.68,27846.28,27429.73
"PSID",0,26,12,0,0,1,0,26496.77,32509.98,27429.73
"PSID",0,44,13,0,0,1,0,26774.27,35465.44,27429.73
"PSID",0,49,12,0,0,1,0,26854.84,26599.08,27429.73
"PSID",0,55,17,1,0,1,0,26854.84,17806.61,27429.73
"PSID",0,28,12,0,0,1,0,26854.84,22165.9,27429.73
"PSID",0,45,12,0,0,1,0,26854.84,25121.35,27429.73
"PSID",0,30,14,1,0,1,0,26892.44,20688.17,27429.73
"PSID",0,40,12,0,0,1,0,27008.81,25440.54,27429.73
"PSID",0,27,17,0,0,1,0,27750,26599.08,27429.73
"PSID",0,51,16,0,0,1,0,28645.16,28076.8,27429.73
"PSID",0,51,16,0,0,1,0,28645.16,28076.8,27429.73
"PSID",0,43,12,0,0,1,0,28645.16,25121.35,27429.73
"PSID",0,37,12,0,0,1,0,28645.16,0,27429.73
"PSID",0,37,12,0,0,1,0,28645.16,0,27429.73
"PSID",0,38,14,0,0,1,0,29046.19,27929.03,27429.73
"PSID",0,36,16,0,0,0,0,30256.45,30736.71,27429.73
"PSID",0,27,13,1,0,1,0,30435.48,24973.58,27429.73
"PSID",0,21,12,0,0,1,0,30435.48,31978,27429.73
"PSID",0,25,14,0,0,0,0,32225.81,31032.26,27429.73
"PSID",0,33,13,0,0,1,0,41177.42,38420.89,27429.73
"PSID",0,38,14,0,0,1,0,68032.26,26599.08,27429.73
"PSID",0,32,16,0,0,1,0,29540.32,33987.71,27625.66
"PSID",0,27,12,0,0,0,0,27212.9,32509.98,27821.59
"PSID",0,24,17,0,0,0,0,27570.97,32509.98,27821.59
"PSID",0,43,12,0,0,1,0,28645.16,32509.98,27821.59
"PSID",0,26,17,0,0,1,0,28645.16,49651.61,27843.14
"PSID",0,33,12,0,0,1,0,25422.58,22756.99,28017.52
"PSID",0,34,14,0,0,1,0,26854.84,36943.16,28017.52
"PSID",0,28,12,0,0,1,0,29540.32,32509.98,28017.52
"PSID",0,41,12,0,0,1,0,30435.48,32509.98,28017.52
"PSID",0,25,12,0,0,1,0,31062.1,28076.8,28017.52
"PSID",0,28,17,0,0,1,0,31151.61,31032.26,28017.52
"PSID",0,26,13,1,0,1,0,37596.77,58653.92,28105.68
"PSID",0,28,17,0,0,1,0,25422.58,26451.31,28213.44
"PSID",0,53,12,0,0,1,0,26854.84,0,28213.44
"PSID",0,55,12,0,0,1,0,33206.9,31771.12,28213.44
"PSID",0,29,14,0,0,1,0,21125.81,23348.08,28409.37
"PSID",0,39,14,0,0,1,0,28645.16,31032.26,28409.37
"PSID",0,31,16,0,0,1,0,28915.5,32509.98,28409.37
"PSID",0,25,16,0,0,1,0,29540.32,32509.98,28409.37
"PSID",0,25,14,0,0,1,0,30435.48,10935.18,28409.37
"PSID",0,29,16,0,0,1,0,32225.81,42854.07,28409.37
"PSID",0,29,16,1,0,1,0,32225.81,29554.53,28409.37
"PSID",0,27,14,0,0,1,0,32225.81,39898.62,28409.37
"PSID",0,34,16,0,0,1,0,32583.87,35465.44,28409.37
"PSID",0,45,12,0,0,1,0,28263.82,29258.99,28589.62
"PSID",0,28,12,0,0,1,0,20588.71,34135.48,28605.29
"PSID",0,43,16,0,0,1,0,27929.03,26953.73,28801.22
"PSID",0,54,12,0,0,1,0,35806.45,31032.26,28889.39
"PSID",0,29,16,0,0,1,0,29540.32,0,28899.19
"PSID",0,55,12,0,0,1,0,26409.05,29369.82,29100.99
"PSID",0,55,12,0,0,1,0,26409.05,29369.82,29100.99
"PSID",0,29,12,1,0,0,0,15396.77,31032.26,29193.07
"PSID",0,50,12,1,0,1,0,17903.23,25121.35,29193.07
"PSID",0,24,12,0,0,1,0,21304.84,19242.96,29193.07
"PSID",0,26,12,0,0,1,0,28287.1,38420.89,29330.22
"PSID",0,41,13,0,0,0,0,0,30293.39,29389
"PSID",0,47,17,0,0,1,0,20230.64,42410.75,29389
"PSID",0,28,17,0,0,1,0,21483.87,19210.45,29389
"PSID",0,42,12,0,0,1,0,22379.03,28490.57,29389
"PSID",0,37,12,1,0,1,0,22379.03,19210.45,29389
"PSID",0,37,12,1,0,1,0,22379.03,19210.45,29389
"PSID",0,48,16,0,0,1,0,23274.19,0,29389
"PSID",0,21,12,0,0,1,0,24169.36,28815.67,29389
"PSID",0,46,12,0,0,1,0,24214.11,33987.71,29389
"PSID",0,29,12,0,0,1,0,25959.68,35465.44,29389
"PSID",0,38,12,0,0,1,0,26496.77,30191.43,29389
"PSID",0,28,12,0,0,1,0,26854.84,35465.44,29389
"PSID",0,38,12,0,0,1,0,26854.84,31032.26,29389
"PSID",0,53,12,0,0,1,0,26854.84,26599.08,29389
"PSID",0,46,12,0,0,1,0,27033.87,27781.26,29389
"PSID",0,46,12,0,0,1,0,27033.87,27781.26,29389
"PSID",0,33,16,0,0,1,0,27750,96052.23,29389
"PSID",0,34,12,0,0,1,0,27912.92,11821.81,29389
"PSID",0,35,17,0,0,1,0,28645.16,28076.8,29389
"PSID",0,53,12,0,0,1,0,28645.16,29554.53,29389
"PSID",0,26,12,0,0,1,0,28645.16,33987.71,29389
"PSID",0,26,16,0,0,1,0,28645.16,35022.12,29389
"PSID",0,50,13,0,0,1,0,29540.32,28076.8,29389
"PSID",0,46,12,1,0,1,0,30435.48,22165.9,29389
"PSID",0,43,14,0,0,0,0,30435.48,29554.53,29389
"PSID",0,26,14,0,0,0,0,30435.48,29554.53,29389
"PSID",0,33,17,0,0,1,0,30435.48,31032.26,29389
"PSID",0,33,17,0,0,1,0,30435.48,19210.45,29389
"PSID",0,42,12,0,0,1,0,30437.27,26007.99,29389
"PSID",0,34,12,0,0,1,0,30793.55,31180.03,29389
"PSID",0,34,12,0,0,1,0,30793.55,31180.03,29389
"PSID",0,34,17,0,0,1,0,31330.64,25712.44,29389
"PSID",0,37,17,0,0,1,0,31330.64,33987.71,29389
"PSID",0,34,17,0,0,1,0,32225.81,32672.54,29389
"PSID",0,37,12,1,0,1,0,32225.81,44331.8,29389
"PSID",0,26,17,0,0,1,0,32225.81,35465.44,29389
"PSID",0,36,17,0,0,1,0,34911.29,32509.98,29389
"PSID",0,28,14,0,0,0,0,35448.39,33987.71,29389
"PSID",0,31,12,0,0,1,0,35806.45,39159.75,29389
"PSID",0,25,14,0,0,1,0,35806.45,33839.94,29389
"PSID",0,31,14,0,0,1,0,35806.45,56153.61,29389
"PSID",0,28,12,0,0,1,0,41177.42,47287.25,29389
"PSID",0,34,12,0,0,1,0,42967.74,31032.26,29389
"PSID",0,47,14,1,0,1,0,27750,36647.62,29390.96
"PSID",0,35,12,0,0,1,0,28645.16,29554.53,29422.31
"PSID",0,35,15,1,0,1,0,34098.48,19062.67,29477.17
"PSID",0,35,15,1,0,1,0,34098.48,19062.67,29477.17
"PSID",0,31,12,0,0,1,0,26854.84,29554.53,29584.93
"PSID",0,24,12,0,0,1,0,30883.06,32509.98,29780.86
"PSID",0,28,12,0,0,1,0,0,0,29976.78
"PSID",0,27,16,0,0,1,0,30793.55,51720.43,29976.78
"PSID",0,47,12,0,0,1,0,33312.53,15072.81,30074.74
"PSID",0,47,12,0,0,1,0,33312.53,15072.81,30074.74
"PSID",0,37,14,0,1,1,0,26854.84,26554.75,30108.05
"PSID",0,22,14,0,0,1,0,20588.71,27485.71,30368.63
"PSID",0,47,12,0,0,1,0,23274.19,25860.21,30368.63
"PSID",0,32,14,0,0,1,0,24169.36,22165.9,30368.63
"PSID",0,29,15,0,0,0,0,28645.16,44331.8,30368.63
"PSID",0,27,16,0,0,0,0,31330.64,36943.16,30368.63
"PSID",0,37,14,0,0,1,0,44758.07,81274.96,30368.63
"PSID",0,37,14,0,0,1,0,44758.07,81274.96,30368.63
"PSID",0,43,12,0,0,1,0,23811.29,31032.26,30564.56
"PSID",0,43,12,0,0,1,0,23811.29,31032.26,30564.56
"PSID",0,34,12,0,0,1,0,24885.48,24678.03,30564.56
"PSID",0,30,12,0,0,1,0,26854.84,14777.27,30564.56
"PSID",0,39,16,0,0,0,0,28645.16,33987.71,30564.56
"PSID",0,35,16,0,0,1,0,29540.32,37120.49,30564.56
"PSID",0,28,12,0,0,1,0,32941.93,36204.3,30564.56
"PSID",0,32,12,0,0,1,0,35806.45,23052.54,30564.56
"PSID",0,26,12,0,0,1,0,39387.1,39898.62,30564.56
"PSID",0,30,12,1,0,1,0,35448.39,48247.77,30758.53
"PSID",0,27,12,0,0,1,0,25064.52,31908.55,30760.49
"PSID",0,27,16,0,0,1,0,26317.74,25860.21,30760.49
"PSID",0,28,12,0,0,1,0,28824.19,39898.62,30760.49
"PSID",0,39,12,0,0,1,0,32583.87,34726.57,30760.49
"PSID",0,28,15,1,0,1,0,33486.2,30828.33,30768.33
"PSID",0,48,12,0,0,1,0,29269.98,34753.18,30860.41
"PSID",0,48,14,0,0,1,0,34732.26,32509.98,30895.68
"PSID",0,37,17,0,0,1,0,30435.48,27939.38,30956.41
"PSID",0,49,17,0,0,1,0,31867.74,35465.44,30956.41
"PSID",0,25,15,0,0,1,0,41177.42,35465.44,30956.41
"PSID",0,27,15,0,0,1,0,34016.13,43001.84,31152.34
"PSID",0,51,17,0,1,1,0,0,88663.59,31348.27
